"ori_node";"des_node";"ori_layer"
31230;25621;2
31230;29401;2
31230;33319;2
31287;20917;2
31287;33204;2
31292;18955;2
31292;36840;2
31292;97757;2
31292;169164;2
31310;8194;2
31310;19980;2
31321;10271;2
31321;25882;2
31321;30731;2
31321;40760;2
31323;1693;2
31323;30922;2
31338;18855;2
31338;46771;2
31343;6769;2
31343;49603;2
31344;1677;2
31344;30128;2
31358;6343;2
31358;12162;2
31358;25338;2
31358;40453;2
31368;33800;2
31368;42049;2
31368;44156;2
31404;24751;2
31404;50495;2
31417;45802;2
31444;925;2
31444;22605;2
31481;3768;2
31481;5042;2
31481;12324;2
31481;12536;2
31481;12653;2
31481;14588;2
31481;18962;2
31481;24137;2
31481;24932;2
31481;28253;2
31481;37047;2
31481;37154;2
31481;40926;2
31481;43558;2
31481;43634;2
31481;51044;2
31583;13247;2
31583;37275;2
31624;2001;2
31624;47506;2
31636;6068;2
31636;26574;2
31640;19516;2
31640;22872;2
31640;45998;2
31680;29204;2
31680;39448;2
31680;40881;2
31744;24175;2
31744;39813;2
31747;26988;2
31747;44935;2
31793;35510;2
31793;48599;2
31857;6705;2
31857;34766;2
31863;6257;2
31863;40360;2
31870;12394;2
31870;40575;2
31874;9930;2
31874;12281;2
31874;21257;2
31874;29440;2
31874;30259;2
31888;16626;2
31888;27430;2
31911;13573;2
31911;39925;2
31922;5099;2
31922;34868;2
31946;9961;2
31946;26466;2
31956;58;2
31956;351;2
31956;20954;2
31956;34697;2
32002;41040;2
32002;46118;2
32002;46669;2
32002;47619;2
32014;1236;2
32014;3108;2
32014;3348;2
32014;10275;2
32014;11927;2
32014;12247;2
32014;28846;2
32014;38356;2
32014;41096;2
32014;41278;2
32014;240914;2
32040;4640;2
32040;5408;2
32057;6940;2
32057;7581;2
32057;12394;2
32057;37032;2
32057;40575;2
32057;118954;2
32059;11972;2
32059;20296;2
32066;7218;2
32066;45782;2
32072;5749;2
32072;47337;2
32095;16426;2
32095;36843;2
32126;6777;2
32126;37128;2
32149;47103;2
32149;49979;2
32177;38203;2
32177;165193;2
32178;11603;2
32178;26314;2
32178;40257;2
32217;9685;2
32217;47492;2
32235;649;2
32235;39997;2
32235;212795;2
32268;49716;2
32268;50543;2
32271;19983;2
32271;20085;2
32271;27240;2
32297;413;2
32297;12195;2
32303;29204;2
32303;32723;2
32303;39227;2
32327;8775;2
32327;16751;2
32327;17939;2
32327;23853;2
32327;32983;2
32348;9429;2
32348;27020;2
32348;42787;2
32365;192736;2
32412;4554;2
32412;5729;2
32412;12281;2
32412;18026;2
32412;22331;2
32412;26777;2
32412;29173;2
32412;30503;2
32412;43119;2
32475;12706;2
32475;18666;2
32475;84385;2
32483;8080;2
32483;31144;2
32496;4829;2
32496;17675;2
32505;23543;2
32505;26119;2
32524;17535;2
32524;26718;2
32524;120660;2
32556;3518;2
32556;29338;2
32556;41126;2
32625;1965;2
32625;5044;2
32625;10018;2
32625;10138;2
32625;10761;2
32625;29298;2
32625;34544;2
32625;42649;2
32667;29357;2
32667;29440;2
32667;37160;2
32667;39470;2
32671;8573;2
32671;14041;2
32671;22604;2
32671;29221;2
32671;29265;2
32698;474;2
32698;10435;2
32698;12281;2
32698;12677;2
32698;15216;2
32698;27992;2
32698;29621;2
32698;34872;2
32698;37842;2
32723;25042;2
32723;32303;2
32775;220245;2
32782;5271;2
32782;6194;2
32782;10345;2
32782;38876;2
32782;42918;2
32782;45933;2
32890;30074;2
32890;37410;2
32893;1673;2
32893;37410;2
32893;45333;2
32923;7446;2
32923;34325;2
32925;7564;2
32925;17341;2
32927;5099;2
32927;16192;2
32927;16920;2
32927;42596;2
32933;1833;2
32933;20981;2
32983;16751;2
32983;32327;2
33013;12775;2
33013;14550;2
33013;19516;2
33015;1082;2
33015;15922;2
33015;44345;2
33016;12913;2
33016;16189;2
33016;17341;2
33016;50906;2
33030;22463;2
33030;25625;2
33053;16388;2
33053;23450;2
33058;12597;2
33058;21492;2
33058;125751;2
33058;242418;2
33073;14651;2
33073;16388;2
33073;21515;2
33089;4264;2
33089;5647;2
33089;11991;2
33089;45432;2
33115;25275;2
33115;106999;2
33116;6637;2
33116;17092;2
33146;15388;2
33146;40827;2
33204;6656;2
33204;31287;2
33207;13568;2
33207;39763;2
33225;22429;2
33225;26219;2
33238;28471;2
33238;43221;2
33245;255;2
33245;10840;2
33245;11088;2
33245;41096;2
33245;41495;2
33245;51077;2
33257;2837;2
33257;8020;2
33257;17617;2
33257;36851;2
33279;40520;2
33279;43634;2
33279;45443;2
33317;38988;2
33317;149118;2
33319;12536;2
33319;29338;2
33319;31230;2
33319;37047;2
33319;44766;2
33322;9495;2
33322;51224;2
33377;16544;2
33377;18474;2
33377;40101;2
33405;816;2
33405;9433;2
33405;19579;2
33405;25815;2
33405;51198;2
33475;7554;2
33475;34141;2
33514;5647;2
33514;21046;2
33514;27200;2
33514;35134;2
33514;41380;2
33514;42049;2
33514;49470;2
33574;5749;2
33574;22717;2
33574;45643;2
33574;50506;2
33574;70958;2
33576;18855;2
33576;22082;2
33577;29151;2
33577;46315;2
33592;2660;2
33592;11353;2
33602;570;2
33602;4670;2
33602;15053;2
33602;24372;2
33618;75656;2
33618;214918;2
33618;258899;2
33633;34535;2
33633;77353;2
33667;28519;2
33667;42467;2
33700;6534;2
33700;24535;2
33739;11802;2
33739;258899;2
33759;15233;2
33759;25275;2
33770;12413;2
33770;20107;2
33770;29730;2
33800;1495;2
33800;7616;2
33800;31368;2
33800;38722;2
33800;43210;2
33800;44468;2
33800;47786;2
33810;17425;2
33810;19699;2
33810;21696;2
33810;27200;2
33810;34874;2
33810;40508;2
33814;8773;2
33814;27133;2
33814;51401;2
33838;17472;2
33838;24695;2
33838;29725;2
33838;46475;2
33871;12782;2
33888;24337;2
33888;40654;2
33890;10994;2
33890;21860;2
33890;41224;2
33908;10138;2
33908;10367;2
33908;16192;2
33908;29165;2
33908;44940;2
33908;49583;2
33917;30103;2
33917;44678;2
33919;1695;2
33919;48139;2
33919;246865;2
33950;22830;2
33950;40827;2
33976;24332;2
33976;37643;2
34035;9566;2
34035;10441;2
34089;10644;2
34089;23471;2
34089;28054;2
34129;14353;2
34129;46274;2
34141;28820;2
34141;33475;2
34189;5729;2
34189;41462;2
34211;21051;2
34224;28892;2
34224;47419;2
34260;1065;2
34260;47892;2
34270;17982;2
34270;55591;2
34317;2760;2
34317;5892;2
34317;10368;2
34325;5824;2
34325;7446;2
34325;7757;2
34325;9433;2
34325;14170;2
34325;17535;2
34325;17978;2
34325;21500;2
34325;23921;2
34325;26718;2
34325;32923;2
34325;38541;2
34325;38707;2
34325;46461;2
34325;51224;2
34388;4349;2
34388;20722;2
34448;1495;2
34448;8493;2
34448;16230;2
34448;24337;2
34448;38143;2
34450;8142;2
34450;15736;2
34450;22307;2
34494;3530;2
34494;5080;2
34494;37359;2
34494;43402;2
34494;45852;2
34524;998;2
34524;12686;2
34535;18260;2
34535;29212;2
34535;33633;2
34535;49083;2
34544;153;2
34544;5044;2
34544;6838;2
34544;29298;2
34544;32625;2
34544;46232;2
34600;10804;2
34600;23690;2
34600;35082;2
34600;48253;2
34601;5736;2
34601;22304;2
34601;37570;2
34604;9961;2
34604;22604;2
34606;12706;2
34631;18957;2
34631;28689;2
34653;13857;2
34653;46541;2
34655;10974;2
34655;11742;2
34655;23368;2
34655;42598;2
34697;58;2
34697;351;2
34697;20474;2
34697;31956;2
34697;46330;2
34766;474;2
34766;29760;2
34766;31857;2
34766;40527;2
34766;42938;2
34777;48631;2
34777;48904;2
34801;19980;2
34801;22888;2
34801;28919;2
34828;10036;2
34828;38024;2
34828;43673;2
34835;50054;2
34835;51019;2
34868;19015;2
34868;31922;2
34872;915;2
34872;2837;2
34872;7588;2
34872;12281;2
34872;12956;2
34872;15216;2
34872;21635;2
34872;27699;2
34872;30473;2
34872;32698;2
34872;34938;2
34872;37748;2
34874;23240;2
34874;27200;2
34874;33810;2
34874;37770;2
34880;37772;2
34880;51066;2
34933;161952;2
34937;4392;2
34937;13247;2
34937;36253;2
34937;42049;2
34938;1;2
34938;34872;2
34938;37748;2
34938;39929;2
34946;12764;2
34946;20981;2
34946;27851;2
34946;35458;2
34946;48219;2
34950;11626;2
34950;46224;2
35005;15624;2
35005;42938;2
35005;137231;2
35005;145493;2
35053;1113;2
35053;4598;2
35053;5823;2
35053;13082;2
35053;21257;2
35053;22331;2
35053;32412;2
35053;48431;2
35053;144092;2
35055;6216;2
35055;19984;2
35059;8827;2
35059;44159;2
35060;1876;2
35060;31183;2
35069;2625;2
35069;45680;2
35082;4176;2
35082;4480;2
35082;5397;2
35082;7458;2
35082;10775;2
35082;12707;2
35082;12763;2
35082;13745;2
35082;14605;2
35082;14680;2
35082;15792;2
35082;15927;2
35082;16158;2
35082;16766;2
35082;18447;2
35082;21164;2
35082;22272;2
35082;23690;2
35082;25380;2
35082;28709;2
35082;34600;2
35082;37445;2
35082;46409;2
35082;48282;2
35082;48361;2
35084;12052;2
35084;18446;2
35084;48219;2
35134;7458;2
35134;13247;2
35134;16984;2
35134;26116;2
35134;27200;2
35134;30035;2
35134;33514;2
35134;35504;2
35134;37275;2
35134;42049;2
35134;48635;2
35151;10854;2
35151;19989;2
35181;44531;2
35181;45147;2
35243;20890;2
35243;39978;2
35257;35892;2
35257;43900;2
35268;3122;2
35268;51130;2
35269;44402;2
35269;99051;2
35310;12413;2
35313;16388;2
35313;17099;2
35313;23566;2
35313;23853;2
35313;24084;2
35313;24812;2
35313;48101;2
35313;48861;2
35313;50851;2
35358;14229;2
35358;16388;2
35358;19459;2
35358;23450;2
35358;36028;2
35358;36378;2
35373;24142;2
35373;41890;2
35446;5826;2
35446;7082;2
35446;24269;2
35458;570;2
35458;4670;2
35458;7398;2
35458;13050;2
35458;18962;2
35458;20981;2
35458;21038;2
35458;23471;2
35458;25625;2
35458;25882;2
35458;34946;2
35458;37496;2
35458;40127;2
35458;41573;2
35458;49603;2
35496;13968;2
35496;43369;2
35504;34937;2
35504;35134;2
35504;36253;2
35504;42049;2
35505;40065;2
35510;31793;2
35510;35510;2
35510;39288;2
35540;2760;2
35540;26773;2
35540;47812;2
35541;14257;2
35586;18855;2
35586;49736;2
35633;6776;2
35633;16192;2
35633;29165;2
35633;33908;2
35633;44940;2
35633;49583;2
35634;8280;2
35634;16907;2
35647;18293;2
35647;22298;2
35647;51224;2
35708;15521;2
35708;21422;2
35708;27642;2
35708;239621;2
35722;645;2
35722;3333;2
35722;11374;2
35722;12162;2
35722;16388;2
35722;17141;2
35722;20893;2
35722;21038;2
35722;28489;2
35722;29725;2
35722;45229;2
35722;45264;2
35722;47118;2
35722;50803;2
35722;51003;2
35722;225617;2
35743;7458;2
35783;20879;2
35783;20954;2
35789;638;2
35789;24054;2
35789;40739;2
35789;47235;2
35807;38732;2
35807;41380;2
35828;7218;2
35828;39763;2
35828;48204;2
35828;52919;2
35892;4294;2
35892;35257;2
35892;40760;2
35905;36271;2
35905;46929;2
35928;6878;2
35928;18962;2
35928;24921;2
35928;30932;2
35928;40776;2
35928;41574;2
35928;89572;2
35946;131113;2
35978;6950;2
35978;44423;2
36028;9516;2
36028;16388;2
36028;23450;2
36028;35358;2
36028;36378;2
36101;16751;2
36101;50495;2
36161;1201;2
36161;24268;2
36247;22;2
36247;45865;2
36251;19026;2
36251;45767;2
36253;4392;2
36253;34937;2
36253;35504;2
36254;11036;2
36254;51312;2
36254;110174;2
36267;26332;2
36267;41495;2
36271;35905;2
36271;41470;2
36294;23143;2
36294;31144;2
36360;1495;2
36360;7616;2
36376;10416;2
36376;21503;2
36378;14007;2
36378;16388;2
36378;23450;2
36378;24964;2
36378;36028;2
36400;5970;2
36400;21517;2
36400;23389;2
36404;2255;2
36404;39979;2
36404;46996;2
36433;27430;2
36433;44659;2
36433;50552;2
36444;9114;2
36444;47263;2
36465;4485;2
36465;48247;2
36481;14588;2
36481;20414;2
36482;47835;2
36482;49233;2
36496;12951;2
36496;37840;2
36496;45019;2
36507;40599;2
36507;45460;2
36509;23853;2
36509;41573;2
36634;26777;2
36634;37509;2
36644;2588;2
36644;50555;2
36650;37359;2
36650;162054;2
36698;5631;2
36698;37348;2
36714;6940;2
36714;18156;2
36726;27199;2
36726;43262;2
36778;6155;2
36778;23103;2
36791;3499;2
36791;9042;2
36791;9626;2
36794;14677;2
36840;31292;2
36840;107204;2
36840;169164;2
36840;203304;2
36840;261754;2
36843;32095;2
36843;40065;2
36851;2837;2
36851;14766;2
36851;33257;2
36851;38414;2
36860;3348;2
36860;5290;2
36938;9516;2
36938;25104;2
36943;8995;2
36943;21866;2
36943;22508;2
36943;29097;2
36943;42410;2
37020;10840;2
37020;39358;2
37026;16388;2
37026;21515;2
37026;22446;2
37028;3597;2
37028;8859;2
37032;6940;2
37032;7581;2
37032;13107;2
37032;18156;2
37032;32057;2
37032;37842;2
37032;214762;2
37045;12281;2
37045;29173;2
37045;30503;2
37047;1082;2
37047;5080;2
37047;12536;2
37047;12702;2
37047;14588;2
37047;19294;2
37047;21422;2
37047;29338;2
37047;31481;2
37047;34494;2
37047;38203;2
37047;40926;2
37047;43282;2
37047;43402;2
37047;45852;2
37126;9850;2
37126;37499;2
37128;32126;2
37128;41972;2
37154;12653;2
37154;18962;2
37154;24137;2
37154;27943;2
37154;31481;2
37154;49979;2
37160;7300;2
37160;29357;2
37160;29440;2
37160;29760;2
37160;31874;2
37160;32667;2
37160;38024;2
37160;40857;2
37160;42938;2
37160;43407;2
37160;47031;2
37229;250;2
37229;18467;2
37229;39448;2
37229;49716;2
37275;31583;2
37275;35134;2
37324;10138;2
37324;16192;2
37324;38102;2
37324;42467;2
37337;37714;2
37337;39929;2
37342;23284;2
37342;41825;2
37348;1411;2
37348;36698;2
37358;1943;2
37358;2058;2
37358;8290;2
37358;9850;2
37358;10297;2
37358;17812;2
37358;18421;2
37358;19633;2
37358;19863;2
37358;25380;2
37358;40739;2
37358;41487;2
37359;34494;2
37359;36650;2
37410;32890;2
37410;32893;2
37417;19254;2
37417;48631;2
37445;40463;2
37445;48361;2
37461;16163;2
37461;17461;2
37461;25320;2
37484;3921;2
37484;7398;2
37484;8663;2
37484;15243;2
37484;191747;2
37490;2029;2
37490;4515;2
37490;18990;2
37490;47427;2
37490;140648;2
37490;142324;2
37494;4643;2
37494;37496;2
37496;570;2
37496;708;2
37496;4670;2
37496;6367;2
37496;7398;2
37496;10441;2
37496;13050;2
37496;20981;2
37496;25625;2
37496;35458;2
37496;37494;2
37496;38277;2
37496;45909;2
37496;48882;2
37496;49603;2
37499;9850;2
37499;10994;2
37499;22145;2
37499;25411;2
37499;37126;2
37509;3789;2
37509;36634;2
37537;42154;2
37537;42836;2
37570;7398;2
37570;34601;2
37571;27567;2
37571;40298;2
37639;9228;2
37643;33976;2
37643;47392;2
37700;885;2
37700;1236;2
37700;4454;2
37700;7458;2
37700;9323;2
37700;11927;2
37700;42049;2
37714;37337;2
37714;39564;2
37744;7398;2
37744;46912;2
37748;21635;2
37748;34872;2
37748;34938;2
37749;38542;2
37749;40029;2
37770;27200;2
37770;34874;2
37772;19632;2
37772;34880;2
37772;51066;2
37840;36496;2
37840;63228;2
37842;7581;2
37842;8078;2
37842;12677;2
37842;13107;2
37842;15624;2
37842;28164;2
37842;32698;2
37842;37032;2
37842;40575;2
37842;47459;2
37842;150122;2
37853;638;2
37853;24054;2
37905;24620;2
37905;38466;2
37970;18623;2
37970;20285;2
37970;26756;2
37970;38541;2
37970;42594;2
37983;2380;2
37983;47209;2
38024;7300;2
38024;10036;2
38024;34828;2
38024;37160;2
38024;43673;2
38024;50231;2
38041;9868;2
38041;25343;2
38099;20285;2
38099;38821;2
38102;10138;2
38102;33908;2
38102;37324;2
38105;3433;2
38105;14731;2
38125;10416;2
38125;49361;2
38129;25542;2
38129;26699;2
38143;25421;2
38143;34448;2
38178;3720;2
38178;8730;2
38203;12702;2
38203;18667;2
38203;32177;2
38225;16908;2
38225;28988;2
38225;45741;2
38226;11603;2
38226;26675;2
38226;42622;2
38226;261298;2
38277;13050;2
38277;37496;2
38319;18615;2
38319;20397;2
38319;23690;2
38331;6294;2
38331;10546;2
38356;3348;2
38356;5290;2
38356;10275;2
38356;32014;2
38356;49945;2
38390;16388;2
38390;21492;2
38390;33058;2
38390;82968;2
38414;17617;2
38414;36851;2
38446;15903;2
38446;27020;2
38446;40101;2
38466;37905;2
38466;43634;2
38473;3486;2
38473;8773;2
38473;23669;2
38473;27141;2
38473;30594;2
38473;39278;2
38473;50640;2
38478;9769;2
38478;13385;2
38478;16388;2
38478;24227;2
38478;43758;2
38510;5746;2
38510;12572;2
38541;9433;2
38541;11946;2
38541;21500;2
38541;23407;2
38541;26710;2
38541;34325;2
38541;37970;2
38541;38099;2
38541;38821;2
38541;41194;2
38541;51224;2
38542;20400;2
38542;37749;2
38628;9649;2
38628;28041;2
38644;7554;2
38644;251660;2
38682;3958;2
38682;135808;2
38707;7757;2
38707;11626;2
38707;11946;2
38707;14170;2
38707;26710;2
38707;26718;2
38707;29383;2
38707;34325;2
38707;42298;2
38707;46224;2
38719;38953;2
38722;33800;2
38722;47786;2
38732;8142;2
38732;22307;2
38732;29371;2
38732;35807;2
38732;48282;2
38738;2523;2
38738;3438;2
38738;18956;2
38738;25380;2
38738;39838;2
38738;50552;2
38821;38099;2
38821;38541;2
38876;2837;2
38876;5271;2
38876;6194;2
38876;8020;2
38876;9225;2
38876;32782;2
38876;42147;2
38876;42656;2
38876;42918;2
38938;8290;2
38938;12779;2
38938;20198;2
38938;20945;2
38953;30487;2
38953;38719;2
38954;18911;2
38954;40313;2
38988;3921;2
38988;23853;2
38988;24143;2
38988;33317;2
38988;39680;2
38988;149118;2
39157;17161;2
39157;39568;2
39157;51401;2
39219;18275;2
39219;40253;2
39227;7300;2
39227;10402;2
39227;16982;2
39227;25042;2
39227;29204;2
39227;32303;2
39227;40881;2
39259;20165;2
39259;29517;2
39262;10516;2
39262;40575;2
39278;8773;2
39278;10102;2
39278;38473;2
39288;35510;2
39288;48110;2
39288;92401;2
39352;23116;2
39352;115488;2
39358;2014;2
39358;8561;2
39358;10761;2
39358;10840;2
39358;22604;2
39358;24813;2
39358;26466;2
39358;37020;2
39358;44388;2
39358;49508;2
39373;49250;2
39373;138682;2
39448;250;2
39448;7300;2
39448;18467;2
39448;31680;2
39448;37229;2
39448;40881;2
39470;29440;2
39470;32667;2
39483;4264;2
39483;45432;2
39490;4663;2
39490;4919;2
39490;7300;2
39490;27192;2
39490;51104;2
39493;39495;2
39493;40350;2
39495;435;2
39495;15808;2
39495;39493;2
39525;30555;2
39525;51185;2
39564;37714;2
39568;17161;2
39568;39157;2
39573;12763;2
39573;20549;2
39598;1051;2
39598;3285;2
39639;6468;2
39639;7186;2
39653;20037;2
39675;8309;2
39675;39832;2
39680;24143;2
39680;38988;2
39763;6704;2
39763;7218;2
39763;13568;2
39763;33207;2
39763;35828;2
39763;48204;2
39792;27673;2
39792;47655;2
39792;70869;2
39813;2187;2
39813;31744;2
39815;1267;2
39815;3239;2
39815;3488;2
39815;4543;2
39815;16401;2
39815;33016;2
39815;47209;2
39832;16439;2
39832;39675;2
39838;25380;2
39838;38738;2
39838;50552;2
39925;7649;2
39925;8493;2
39925;13573;2
39925;31911;2
39929;9192;2
39929;19713;2
39929;26632;2
39929;34938;2
39929;37337;2
39932;12495;2
39932;26777;2
39973;39978;2
39978;35243;2
39978;39973;2
39979;36404;2
39979;46996;2
39980;4293;2
39980;11542;2
39980;13573;2
39997;29171;2
39997;32235;2
40004;23669;2
40029;3507;2
40029;37749;2
40031;1695;2
40031;1872;2
40031;25475;2
40047;9960;2
40047;12203;2
40052;21731;2
40052;41454;2
40065;35505;2
40065;36843;2
40095;23143;2
40095;42304;2
40101;2014;2
40101;5273;2
40101;5353;2
40101;9429;2
40101;10761;2
40101;14007;2
40101;15903;2
40101;16544;2
40101;17543;2
40101;18474;2
40101;27020;2
40101;32348;2
40101;33377;2
40101;38446;2
40101;42605;2
40101;50640;2
40107;22170;2
40107;41519;2
40123;3627;2
40123;13162;2
40127;26119;2
40127;35458;2
40174;11542;2
40174;21708;2
40220;10345;2
40220;11353;2
40220;45933;2
40227;29841;2
40227;183640;2
40242;30128;2
40242;261690;2
40253;23348;2
40253;39219;2
40257;11603;2
40257;26314;2
40257;28785;2
40257;30396;2
40257;32178;2
40257;40047;2
40257;42622;2
40257;43778;2
40260;16907;2
40260;30501;2
40260;63452;2
40263;15737;2
40263;43279;2
40298;19026;2
40298;37571;2
40298;43092;2
40313;38954;2
40314;9557;2
40314;88012;2
40350;6232;2
40350;6878;2
40350;25922;2
40350;39493;2
40350;39495;2
40360;8142;2
40360;31863;2
40453;6343;2
40453;31358;2
40463;37445;2
40463;45027;2
40508;727;2
40508;17425;2
40508;19234;2
40508;27200;2
40508;33810;2
40508;45767;2
40513;1082;2
40513;30058;2
40520;77;2
40520;12442;2
40520;14267;2
40520;21100;2
40520;28464;2
40520;31116;2
40520;33279;2
40520;43634;2
40520;45443;2
40520;50339;2
40527;29760;2
40527;34766;2
40529;22830;2
40529;42652;2
40529;43692;2
40575;31870;2
40575;32057;2
40575;37842;2
40575;39262;2
40599;36507;2
40599;41098;2
40623;30973;2
40623;45239;2
40624;21038;2
40624;23471;2
40624;48202;2
40646;8761;2
40646;16822;2
40654;33888;2
40654;48635;2
40673;12002;2
40673;14170;2
40673;17510;2
40713;51185;2
40733;22457;2
40733;48408;2
40739;2058;2
40739;18421;2
40739;25380;2
40739;35789;2
40739;37358;2
40739;41487;2
40760;636;2
40760;7398;2
40760;7562;2
40760;12261;2
40760;14170;2
40760;15342;2
40760;18410;2
40760;25882;2
40760;28517;2
40760;29030;2
40760;29725;2
40760;30731;2
40760;31321;2
40760;35458;2
40760;35892;2
40760;42714;2
40760;48904;2
40773;5824;2
40773;25334;2
40776;22024;2
40776;35928;2
40776;102495;2
40827;33146;2
40827;33950;2
40835;20981;2
40835;22447;2
40857;37160;2
40857;42938;2
40881;7300;2
40881;10402;2
40881;29204;2
40881;31680;2
40881;39227;2
40881;39448;2
40881;45264;2
40896;3507;2
40896;42150;2
40903;608;2
40903;1807;2
40903;3958;2
40903;4919;2
40903;5080;2
40903;7300;2
40903;7611;2
40903;11603;2
40903;13167;2
40903;18293;2
40903;20147;2
40903;20249;2
40903;22298;2
40903;22652;2
40903;29553;2
40903;29725;2
40903;30188;2
40903;42836;2
40903;47163;2
40903;49044;2
40903;51224;2
40926;12324;2
40926;12536;2
40926;12814;2
40926;14588;2
40926;31481;2
40926;37047;2
40926;220245;2
40955;5840;2
40955;51017;2
40983;43484;2
40983;48837;2
40983;141424;2
41040;832;2
41040;8076;2
41040;13097;2
41040;23052;2
41040;23368;2
41040;34655;2
41040;46118;2
41040;46669;2
41040;47619;2
41079;22870;2
41079;50552;2
41096;17744;2
41096;19967;2
41096;24822;2
41096;32014;2
41096;33245;2
41098;9370;2
41098;11954;2
41098;40599;2
41098;43634;2
41098;43955;2
41111;11730;2
41111;14550;2
41126;3518;2
41126;5133;2
41126;18260;2
41126;28799;2
41126;29338;2
41126;32556;2
41126;43633;2
41126;44859;2
41126;45766;2
41126;46743;2
41194;38541;2
41194;48220;2
41207;3963;2
41207;5797;2
41207;13968;2
41224;10994;2
41224;21860;2
41224;33890;2
41272;25286;2
41272;208607;2
41278;12155;2
41278;12247;2
41278;18526;2
41278;27778;2
41278;28846;2
41278;30994;2
41278;32014;2
41278;99538;2
41326;25417;2
41326;238009;2
41345;16915;2
41345;81760;2
41348;27637;2
41348;120260;2
41352;20168;2
41352;24995;2
41366;12536;2
41366;18260;2
41366;44859;2
41366;50499;2
41380;33514;2
41380;35807;2
41433;23986;2
41433;103512;2
41454;22;2
41454;40052;2
41457;9649;2
41457;17665;2
41457;28041;2
41457;30933;2
41462;887;2
41462;34189;2
41469;21600;2
41469;44071;2
