source;target;layer;timestamp
adelethorens;adelethorens;favorites;2015-04-28
adelethorens;adelethorens;favorites;2015-04-28
adelethorens;adelethorens;favorites;2015-04-28
adelethorens;ahodgers;retweets;2015-04-27
adelethorens;RobertCramer_GE;retweets;2015-04-27
adelethorens;RobertCramer_GE;retweets;2015-04-27
adelethorens;adelethorens;favorites;2015-04-27
adelethorens;adelethorens;favorites;2015-04-25
adelethorens;bastiengirod;favorites;2015-04-25
adelethorens;adelethorens;favorites;2015-04-25
adelethorens;RegulaRytz;retweets;2015-04-25
adelethorens;RegulaRytz;retweets;2015-04-23
adelethorens;bastiengirod;favorites;2015-04-23
adelethorens;jcschwaab;retweets;2015-04-23
adelethorens;NordmannRoger;retweets;2015-04-23
adelethorens;NeirynckJ;favorites;2015-04-22
adelethorens;NordmannRoger;retweets;2015-04-21
adelethorens;adelethorens;favorites;2015-04-21
adelethorens;NordmannRoger;retweets;2015-04-21
adelethorens;RegulaRytz;retweets;2015-04-20
adelethorens;RegulaRytz;retweets;2015-04-20
adelethorens;ybuttet;retweets;2015-04-20
adelethorens;NordmannRoger;retweets;2015-04-20
adelethorens;alinetrede;favorites;2015-04-20
adelethorens;alinetrede;favorites;2015-04-20
adelethorens;bastiengirod;retweets;2015-04-20
adelethorens;RegulaRytz;favorites;2015-04-20
adelethorens;ada_marra;retweets;2015-04-20
adelethorens;NeirynckJ;favorites;2015-04-19
adelethorens;RobertCramer_GE;retweets;2015-04-19
adelethorens;bastiengirod;retweets;2015-04-19
adelethorens;bglaettli;retweets;2015-04-18
adelethorens;bastiengirod;retweets;2015-04-18
adelethorens;bastiengirod;retweets;2015-04-18
adelethorens;adelethorens;favorites;2015-04-18
adelethorens;RegulaRytz;retweets;2015-04-17
adelethorens;NordmannRoger;retweets;2015-04-17
